message,label
shit realli shock scari cant imagin second def night u think somewh could crash night save taxi,0
welcom plea repli age gender begin eg,1
tri figur im suppo see coupl differ peopl week said wed get togeth didnt set date,0
im work technic support voic processnetwork field,0
told dr appt next week think im gonna die told check noth worri didnt listen,0
ok lor soni ericsson salesman ask shuhui say quit gd use consid,0
ju finish bath,0
free entri å£ weekli comp send word win tc wwwtxttowincouk,1
haha leg neck kill amigo hope end night burn think could swing like hour,0
shoot im doc wait room,0
oh kim watch,0
small problem auctionpunj ask tiwari,0
sorri din lock keypad,0
u wan haf lunch im da canteen,0
boytoy miss happen,0
boy best get yo ass quick,0
dude im longer pisc im aquariu,0
would realli appreci call need someon talk,0
minimum walk mile day,0
lol differ dont go tri find everi real life photo ever took,0
geeeee love much bare stand,0
plan,0
come round,0
sit ard noth lor u leh busi w work,0
buy blackberri bold torch buy new use let know plu say buy ltgt g wifi ipad say ltgt g,0
filthi stori girl wait,1
wen get spiritu deep great,0
meant middl left right,0
txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop wwwgambtv,1
possess especi first offen,0
datingi two start sent text talk sport radio last week connect think coincid,1
didnt get anyth da,0
scream mean shout,0
hello sort town alreadi dont rush home eat nacho let know eta,0
good afternoon love goe day sleep hope well boytoy think,0
cocksuck make feel better ipad worthless garbag novelti item feel bad even want one,0
latest news polic station toilet stolen cop noth go,1
keep safe need miss alreadi envi everyon see real life,0
tbspersolvo chase us sinc sept forå£ definit pay thank inform ignor kath manchest,1
love want flood pretti pussi cum,0
ye princess toledo,0
fishrman woke earli mrng dark wait amp found sack ful stone strtd throwin thm sea pass time atlast ju stone sun rose amp found tht r nt stone diamond moraldont wake earli mrng good night,0
sound great im go sleep good night,0
aiyo u poor thing u dun wan eat u bath alreadi,0
nonenowh ikno doesdiscountshitinnit,0
haha im dinner cousin,0
hi wk ok hol ye bit run forgot hairdress appoint four need get home n shower beforehand cau prob u ham,0
messag brought gmw ltd connect,1
good morn pooki pie lol hope didnt wake u,0
day also ship compani take wk way usp take week get lag may bribe nipost get stuff,0
izzit still rain,0
marriag function,0
u laugh realli loud u talk spontan u dont care feel u probabl dear amp best friend goodeven dear,0
ok u take shop u get paid,0
free game get rayman golf free game arcad st get ur game set repli post save activ press key arcad termsappli,1
dizzamn aight ill ask suitem get back,0
sorri man stash ran dri last night cant pick sunday,0
ur paper today e morn aft,0
nvm take ur time,0
u find sitter kaitlyn sick slept day yesterday,0
lov line hurt truth,0
hi babe u r like bed im sorri tonight realli wanna see u tomorrow call love xxx,0
still otsid leu come morrow maga,0
plea charg mobil get morn,0
hey doc pl want get nice shirt hubbi nice fite one budget ltgt k help pl load card abi hwkeep post luv mj,0
gonna way specif,0
lol gonna last month cash left ltgt case collect week cau announc blog,0
haha friend tyler liter ask could get dubsack,0
hi night ur lucki night uve invit xchat uk wildest chat txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr,1
much blackberri bold nigeria,0
boy late home father power frndship,0
thought didnt see,0
sorri got thing may pub later,0
luton ring ur around h,0
tiim dont let hug dont break tear,0
hi dear saw dear happi batteri low,0
ok lor thanx ìï school,0
nt drive even mani reason call bbdtht chikku hw abt dvg coldheard tht vinobanagar violenc hw conditionand hw ru problem,0
anyth lor juz us lor,0
someon contact date servic enter phone becausethey fanci find call landlin pobox wrg p,1
ok omw castor,0
depend qualiti want type sent boy fade glori want ralph mayb,0
super dagood replac murali,0
think go finn come,0
didnt tell thatnow im think plu go stop run,0
like hotel dusk game think solv puzzl area thing,0
freemsg havent repli text im randi sexi femal live local luv hear u netcollex ltd p per msg repli stop end,1
santha num corrct dane,0
tri make anoth butt,0
premium phone servic call,1
much gave morn,0
er yep sure prop,0
simpl arithmet percentag,0
scienc tell chocol melt sunlight plea dont walk sunlight bcozi dont want loss sweet friend,0
ok help ask work tmr,0
finish eat got u plate leftov time,0
neva mind ok,0
sent maga money yesterday oh,0
carri disturb,0
hamster dead hey tmr meet pm orchard mrt,0
student solv cat question xam ltgt ltgt ltgt tell answer u r brilliantthingi got answr,0
urgent mobil number å£ bonu caller prize nd attempt reach call asap box nqp ppm,1
know god creat gap finger one made come amp fill gap hold hand love,0
im nt goin got somethin unless meetin dinner lor haha wonder go ti time,0
anyth lor go go lor,0
peopl tour thought sofa thing sent curiou sugar,0
im seriou money base,0
match startedindia ltgt,0
hi mandi sullivan call hotmix fmyou chosen receiv å£ easter prize drawplea telephon claim prize transfer someon el,1
kind took garag centr part exhaust need replac part order n take fix tomo morn,0
test earlier appreci call tomorrow,0
aight text tonight well see,0
k im leav soon littl,0
stop stori ive told ive return say order,0
bought test yesterday someth let know exact day u ovulatewhen get u wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell,0
think ûthank see tomo,0
speciali work slave labor look month sha co shakara beggar,0
mum ask ì buy food home,0
itû÷ reassur crazi world,0
id onluy matter get offcampu,0
shit wasnt surpri went spent even french guy met town fool around bit didnt let fuck,0
lunch come quickli open door,0
right meanwhil project twin comin,0
hey babe saw came onlin second disappear happen,0
call tell infront call,0
made payment dont much sorri would want fedex way,0
would smoke help us work difficult time,0
ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahav ee name ltgt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind dodda problum nalli siguviri idu matra ltgt true dont neglet,0
well obviou peopl cool colleg life went home,0
nobodi name peni girl name stori doesnt add,0
mon oki lor haha best cheap n gd food la ex oso oki depend whether wana eat western chine food den u prefer,0
well leav class babe never came back hope nice sleep love,0
leav de start prepar next,0
sen told go join uncl financ cbe,0
guai ìï shd haf seen naughti ìï free today go jog,0
dear voucher holder claim st class airport loung pass use holiday voucher call book quot st class x,1
stupid say challeng godyou dont think write instead respond im,0
mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt tc,1
hai dear friend new amp present number rajitha raj ranju,0
im sick im needi want pout stomp feet pout stomp feet want slave want,0
cool ill text,0
enjoy jamster videosound gold club credit new videosound logosmusicnew get fun jamstercouk help call,1
give someth drink take doesnt vomit temp might drop unmit howev let know,0
itll tough ill,0
hey go lo lesson gym,0
pick receipt someth earlier,0
mostli like,0
way ive put skip right outsid front hou see hou pull,0
miser dont tell u side effect birth control massiv gut wrench cramp first month didnt sleep last night,0
nice new shirt thing wear nudist theme mu,0
u talk bout earli morn almost noon,0
urgent plea call landlin complimentari lux costa del sol holiday å£ cash await collect ppm sae tc jame ehrr,1
free ring tone text poli everi week get new tone yr å£wk,1
thank u better work cau feel use otherwi,0
free messag activ free text messag repli messag word free term condit visit wwwcom,1
thought prap meant anoth one goodo ill look tomorrow,0
helloooo wake sweet morn welcom enjoy day full joy gud mrng,0
pl accept one day beg chang number,0
miss ya need ya want ya love ya,0
ltgt w jetton ave forgot,0
thank fill complet calm reassur,0
uûªv bin award å£ play instant cash call claim everi th player win min å£å£ optout,1
u find time bu coz need sort stuff,0
sday joinedso train start today,0
new deu ex game comin earli next yr,0
well offici philosoph hole u wanna call home readi save,0
man bu slow think gonna get,0
check nuerologist,0
lol forgot eh ye ill bring babe,0
howz painit come todaydo said ystrdayic medicin,0
sport fan get latest sport news str ur mobil wk free plu free tone txt sport wwwgetzedcouk norm txtp,1
hey next sun basic yoga cour bugi go pilat intro next sat tell time r free,0
noi got rumour go buy apart chennai,0
come take littl time child afraid dark becom teenag want stay night,1
mm feel sleepi today shall get dear,0
k ill,0
carlo say pick later yeah set,0
left dessert u wan go suntec look u,0
laid airtel line rest,0
remind hr,0
lyricalladief invit friend repli ye see wwwsmsacuhmmross stop send stop frnd,1
sent ltgt buck,0
hmmbad newshyp park plaza studio takenonli left bedrm,0
still chanc search hard get itlet tri,0
meet soon princess ttyl,0
random saw old roomat campu graduat,0
hey sat go intro pilat kickbox,0
cbe chennai,0
hey gal anyon u go e drive centr tmr,0
whenev see still hook,0
got new job bar airport satsgettin per hour mean lie keep touch,0
u come n search tat vidnot finishd,0
u goin nite,0
hey leav friday wait ask superior tell,0
ok lar doubl check wif da hair dresser alreadi said wun cut v short said cut look nice,0
like person size,0
train tomorrow,0
dunno leh cant rememb mayb lor wat time r meet tmr,0
taught ranjith sir call sm like becau verifi project prabu told today pa dont mistak,0
respon one power weapon occupi place heart,0
love cuddl want hold strong arm right,0
pl make note expo also find school anyon el vomit dog cat hou let know later,0
download clear movi dvd copi,0
wot u u weirdo,0
actual nvm got hella cash still ltgt ish,0
symptom u love u like listen song u get stop u see name belov u wont get angri,0
havent forgotten might coupl buck send tomorrow k love ya,0
way tirupur,0
chang e one next escal,0
sorri ill call later meet thing relat trade plea call arul ltgt,0
well done costa del sol holiday å£ await collect call toclaim sae tc pobox stockport skxh costå£pm maxmin,1
new car hou parentsi new job hand,0
dont know get messag,0
hostba idp linux system,0
yeah thought lemm know anyth goin later,0
thank send mental abil question,0
bloomberg messag center wait appli futur httpcareer bloombergcom,1
know didt msg recent,0
lor ya go dinner togeth,0
wonder would okay call uncl john let know thing nigeria r ltgt dollar year sent know strain plan pay back everi dime give everi dime expect anyth practic someth like,0
aight ill grab someth eat text back mu,0
tag friend seem count friend,0
thank subscript rington uk mobil charg å£month plea confirm repli ye repli charg,1
receiv week tripl echo rington shortli enjoy,1
thank pick trash,0
fuck babe happen come never came back,0
think far find check googl map place dorm,0
ofcour also upload song,0
yetund im sorri moji seem busi abl go shop plea find way get want us get plea forgiv repli free via yahoo messeng,0
ye innoc fun,0
ìï dun wan watch infern affair,0
pleassssssseeee tel v avent done sportsx,0
hey want crave miss need love ahmad saeed al hallaq,0
fantasi footbal back tv go sky gamestar sky activ play å£k dream team score start saturday regist nowski opt,1
mind blastin tsunami occur rajnik stop swim indian oceand,0
oh ya ya rememb da,0
done hand dont know mega shop asda count celebr im,0
batteri low babe,0
